libpciaccess,0.16 1,https://github.com/dilyn-corner/KISS-static,extra/libpciaccess,
dosfstools,4.2 1,https://github.com/dilyn-corner/KISS-static,extra/dosfstools,
libffi,3.3 1,https://github.com/dilyn-corner/KISS-static,extra/libffi,
libudev-zero,0.4.8 1,https://github.com/dilyn-corner/KISS-static,extra/libudev-zero,
tokei,12.0.4 1,https://github.com/dylanaraps/community,community/tokei,
libpsl,0.21.1 1,https://github.com/dylanaraps/community,community/libpsl,
syncthing,1.10.0 1,https://github.com/dylanaraps/community,community/syncthing,
xf86-video-fbdev,0.5.0 1,https://github.com/dylanaraps/community,community/xf86-video-fbdev,
dejavu-ttf,2.37 1,https://github.com/dylanaraps/community,community/dejavu-ttf,
sysmgr,0.1.1 1 ,https://github.com/dylanaraps/community,community/sysmgr,
gtar,1.32 1 ,https://github.com/dylanaraps/community,community/gtar,
tig,2.5.1 1,https://github.com/dylanaraps/community,community/tig,
imlib2,1.7.0 1,https://github.com/dylanaraps/community,community/imlib2,
delta,0.4.4 1,https://github.com/dylanaraps/community,community/delta,
tree,1.8.0 2 ,https://github.com/dylanaraps/community,community/tree,
glib-networking,2.66.0 1,https://github.com/dylanaraps/community,community/glib-networking,
libtool,2.4.6 1,https://github.com/dylanaraps/community,community/libtool,
coreutils,8.32 1,https://github.com/dylanaraps/community,community/coreutils,
ioping,1.2 1,https://github.com/dylanaraps/community,community/ioping,
pv,1.6.6 1,https://github.com/dylanaraps/community,community/pv,
gmp,6.2.1 1,https://github.com/dylanaraps/community,community/gmp,
groff,1.22.4 1,https://github.com/dylanaraps/community,community/groff,
dust,0.5.3 1,https://github.com/dylanaraps/community,community/dust,
bkeymaps,1.13 3,https://github.com/dylanaraps/community,community/bkeymaps,
lcms,2.11 1 ,https://github.com/dylanaraps/community,community/lcms,
micro,2.0.8 1,https://github.com/dylanaraps/community,community/micro,
gocloc,0.3.3 1,https://github.com/dylanaraps/community,community/gocloc,
rtl-sdr,0.6.0 1,https://github.com/dylanaraps/community,community/rtl-sdr,
minisign,0.9 1,https://github.com/dylanaraps/community,community/minisign,
libnl,3.5.0 1,https://github.com/dylanaraps/community,community/libnl,
wget,1.20.3 1,https://github.com/dylanaraps/community,community/wget,
hummingbird-git,git 1,https://github.com/dylanaraps/community,community/hummingbird-git,
cups-filters,1.28.5 1 ,https://github.com/dylanaraps/community,community/cups-filters,
man-pages,5.09 1,https://github.com/dylanaraps/community,community/man-pages,
sc,7.16_1.1.2 1 ,https://github.com/dylanaraps/community,community/sc,
tlp,1.3.1 2,https://github.com/dylanaraps/community,community/tlp,
ranger,1.9.3 2,https://github.com/dylanaraps/community,community/ranger,
pinentry,1.1.0 1 ,https://github.com/dylanaraps/community,community/pinentry,
dmenu,5.0 1,https://github.com/dylanaraps/community,community/dmenu,
iana-etc,20200910 1,https://github.com/dylanaraps/community,community/iana-etc,
w3m,0.5.3 3,https://github.com/dylanaraps/community,community/w3m,
vmwh,git 2,https://github.com/dylanaraps/community,community/vmwh,
json-c,0.15 1,https://github.com/dylanaraps/community,community/json-c,
numlockx,1.2 1,https://github.com/dylanaraps/community,community/numlockx,
qt5-declarative,5.15.2 1  ,https://github.com/dylanaraps/community,community/qt5-declarative,
onefetch,2.7.3 1,https://github.com/dylanaraps/community,community/onefetch,
alacritty,0.5.0 1,https://github.com/dylanaraps/community,community/alacritty,
xf86-input-synaptics,1.9.1 1,https://github.com/dylanaraps/community,community/xf86-input-synaptics,
sx,git 1,https://github.com/dylanaraps/community,community/sx,
sfeed,0.9.20 1,https://github.com/dylanaraps/community,community/sfeed,
mit-scheme,10.1.11 1,https://github.com/dylanaraps/community,community/mit-scheme,
mksh,59b 1 ,https://github.com/dylanaraps/community,community/mksh,
libxml2,2.9.10 2,https://github.com/dylanaraps/community,community/libxml2,
gdb,10.1 1,https://github.com/dylanaraps/community,community/gdb,
libksba,1.5.0 1,https://github.com/dylanaraps/community,community/libksba,
webkit2gtk,2.30.3 1 ,https://github.com/dylanaraps/community,community/webkit2gtk,
2bwm,0.3 1,https://github.com/dylanaraps/community,community/2bwm,
lynx,2.8.9rel1 1 ,https://github.com/dylanaraps/community,community/lynx,
libsoup,2.72.0 1,https://github.com/dylanaraps/community,community/libsoup,
go,1.15.5 1,https://github.com/dylanaraps/community,community/go,
xmlsec1,1.2.31 1,https://github.com/dylanaraps/community,community/xmlsec1,
entr,4.6 1,https://github.com/dylanaraps/community,community/entr,
wyeb,git 1,https://github.com/dylanaraps/community,community/wyeb,
zathura-djvu,0.2.9 1,https://github.com/dylanaraps/community,community/zathura-djvu,
diskonaut,0.11.0 1,https://github.com/dylanaraps/community,community/diskonaut,
scroll,git 1,https://github.com/dylanaraps/community,community/scroll,
xf86-input-mtrack,0.5.1 1,https://github.com/dylanaraps/community,community/xf86-input-mtrack,
libXslt,1.1.34 1 ,https://github.com/dylanaraps/community,community/libXslt,
ghostscript,9.53.3 1 ,https://github.com/dylanaraps/community,community/ghostscript,
xclip,0.13 1,https://github.com/dylanaraps/community,community/xclip,
nfs-utils,2.5.2 1,https://github.com/dylanaraps/community,community/nfs-utils,
nettle,3.6 2 ,https://github.com/dylanaraps/community,community/nettle,
freeglut,3.2.1 1 ,https://github.com/dylanaraps/community,community/freeglut,
gnuplot,5.4.0 1,https://github.com/dylanaraps/community,community/gnuplot,
conky,1.11.6 1,https://github.com/dylanaraps/community,community/conky,
btrfs-progs,5.9 1,https://github.com/dylanaraps/community,community/btrfs-progs,
gitlab-glab,1.11.1 2,https://github.com/dylanaraps/community,community/gitlab-glab,
extra-cmake-modules,5.76.0 1 ,https://github.com/dylanaraps/community,community/extra-cmake-modules,
libuv,1.40.0 1,https://github.com/dylanaraps/community,community/libuv,
pash,2.3.0 1 ,https://github.com/dylanaraps/community,community/pash,
gst-plugins,1.18.1 1 ,https://github.com/dylanaraps/community,community/gst-plugins,
popt,1.18 1,https://github.com/dylanaraps/community,community/popt,
rclone,1.53.3 1,https://github.com/dylanaraps/community,community/rclone,
mpfr,4.1.0 1,https://github.com/dylanaraps/community,community/mpfr,
file,5.39 1,https://github.com/dylanaraps/community,community/file,
kirc,0.2.2 1,https://github.com/dylanaraps/community,community/kirc,
bc,1.07.1 1,https://github.com/dylanaraps/community,community/bc,
python2,2.7.18 3,https://github.com/dylanaraps/community,community/python2,
less,563 1,https://github.com/dylanaraps/community,community/less,
libaio,0.3.112 1 ,https://github.com/dylanaraps/community,community/libaio,
gnu-netcat,0.7.1 1 ,https://github.com/dylanaraps/community,community/gnu-netcat,
pass,1.7.3 1,https://github.com/dylanaraps/community,community/pass,
sed,4.8 1 ,https://github.com/dylanaraps/community,community/sed,
slmenu,0.1 1,https://github.com/dylanaraps/community,community/slmenu,
libsamplerate,0.1.9 1,https://github.com/dylanaraps/community,community/libsamplerate,
sdcv,0.5.3 1,https://github.com/dylanaraps/community,community/sdcv,
boost,1.74.0 1 ,https://github.com/dylanaraps/community,community/boost,
intel-media-driver,20.4.1 1,https://github.com/dylanaraps/community,community/intel-media-driver,
squashfs-tools,4.4 1 ,https://github.com/dylanaraps/community,community/squashfs-tools,
cmus,2.8.0 1,https://github.com/dylanaraps/community,community/cmus,
lsof,4.93.2 1,https://github.com/dylanaraps/community,community/lsof,
slop,7.5 2,https://github.com/dylanaraps/community,community/slop,
sct,2018.12.18 1,https://github.com/dylanaraps/community,community/sct,
sbase,git 2,https://github.com/dylanaraps/community,community/sbase,
ii,1.8 1,https://github.com/dylanaraps/community,community/ii,
nano,5.3 1 ,https://github.com/dylanaraps/community,community/nano,
libexif,0.6.22 1,https://github.com/dylanaraps/community,community/libexif,
globe-cli,0.2.0 1,https://github.com/dylanaraps/community,community/globe-cli,
ppp,2.4.8 1,https://github.com/dylanaraps/community,community/ppp,
libmpdclient,2.19 1 ,https://github.com/dylanaraps/community,community/libmpdclient,
neofetch,7.1.0 1,https://github.com/dylanaraps/community,community/neofetch,
s6-rc,0.5.2.0 1,https://github.com/dylanaraps/community,community/s6-rc,
xhost,1.0.8 1,https://github.com/dylanaraps/community,community/xhost,
xsel,1.2.0 2 ,https://github.com/dylanaraps/community,community/xsel,
fd,8.1.1 1,https://github.com/dylanaraps/community,community/fd,
scrot,0.8 1,https://github.com/dylanaraps/community,community/scrot,
mtr,0.94 1,https://github.com/dylanaraps/community,community/mtr,
oath-toolkit,2.6.4 1,https://github.com/dylanaraps/community,community/oath-toolkit,
spleen-font,1.8.2 1,https://github.com/dylanaraps/community,community/spleen-font,
maim,5.6.3 1,https://github.com/dylanaraps/community,community/maim,
hsetroot,1.0.5 1,https://github.com/dylanaraps/community,community/hsetroot,
shadow,4.8.1 1 ,https://github.com/dylanaraps/community,community/shadow,
flashrom,1.2 1,https://github.com/dylanaraps/community,community/flashrom,
xbanish,1.7 1,https://github.com/dylanaraps/community,community/xbanish,
retrogram-rtlsdr,git 1,https://github.com/dylanaraps/community,community/retrogram-rtlsdr,
libconfig,1.7.2 1 ,https://github.com/dylanaraps/community,community/libconfig,
fetsh,1.8 1,https://github.com/dylanaraps/community,community/fetsh,
fuse,3.10.0 1,https://github.com/dylanaraps/community,community/fuse,
readline,8.0p004 1,https://github.com/dylanaraps/community,community/readline,
aria2,1.35.0 2,https://github.com/dylanaraps/community,community/aria2,
exa,0.9.0 1,https://github.com/dylanaraps/community,community/exa,
hyperfine,1.10.0 1,https://github.com/dylanaraps/community,community/hyperfine,
ox,0.2.6 1,https://github.com/dylanaraps/community,community/ox,
shfm,0.4.2 1 ,https://github.com/dylanaraps/community,community/shfm,
ed,1.16 1,https://github.com/dylanaraps/community,community/ed,
uthash,2.1.0 2,https://github.com/dylanaraps/community,community/uthash,
gnugrep,3.6 1 ,https://github.com/dylanaraps/community,community/gnugrep,
pandoc-bin,2.11.2 1,https://github.com/dylanaraps/community,community/pandoc-bin,
libvncserver,0.9.13 1,https://github.com/dylanaraps/community,community/libvncserver,
lz4,1.9.3 1,https://github.com/dylanaraps/community,community/lz4,
falkon,git 4,https://github.com/dylanaraps/community,community/falkon,
glu,9.0.1 1,https://github.com/dylanaraps/community,community/glu,
cli-visualizer,1.8 1,https://github.com/dylanaraps/community,community/cli-visualizer,
alsa-plugins,1.2.2 1,https://github.com/dylanaraps/community,community/alsa-plugins,
bitfetch,3.1 1,https://github.com/dylanaraps/community,community/bitfetch,
tk,8.6.10 1,https://github.com/dylanaraps/community,community/tk,
qt5-webengine,5.15.2 1  ,https://github.com/dylanaraps/community,community/qt5-webengine,
fldigi,4.1.16 1,https://github.com/dylanaraps/community,community/fldigi,
hack,3.003 1 ,https://github.com/dylanaraps/community,community/hack,
ubase,git 4 ,https://github.com/dylanaraps/community,community/ubase,
ncmpcpp,0.8.2 1,https://github.com/dylanaraps/community,community/ncmpcpp,
elvish,0.14.1 1,https://github.com/dylanaraps/community,community/elvish,
xwallpaper,0.6.5 1 ,https://github.com/dylanaraps/community,community/xwallpaper,
execline,2.6.1.1 1,https://github.com/dylanaraps/community,community/execline,
kiss-encryption,git 1,https://github.com/dylanaraps/community,community/kiss-encryption,
nss,3.59 1,https://github.com/dylanaraps/community,community/nss,
libarchive,3.4.3 1,https://github.com/dylanaraps/community,community/libarchive,
setroot,2.0.2 2 ,https://github.com/dylanaraps/community,community/setroot,
xbg,0.0.2 1,https://github.com/dylanaraps/community,community/xbg,
urlview,0.9-21 1,https://github.com/dylanaraps/community,community/urlview,
libassuan,2.5.4 1 ,https://github.com/dylanaraps/community,community/libassuan,
optipng,0.7.7 1,https://github.com/dylanaraps/community,community/optipng,
xdotool,3.20160805.1 1,https://github.com/dylanaraps/community,community/xdotool,
oed,6.7 1,https://github.com/dylanaraps/community,community/oed,
libportaudio2,19.6.0 1,https://github.com/dylanaraps/community,community/libportaudio2,
libxaw3d,1.6.3 1,https://github.com/dylanaraps/community,community/libxaw3d,
libgpg-error,1.39 1 ,https://github.com/dylanaraps/community,community/libgpg-error,
calcurse,4.7.0 1,https://github.com/dylanaraps/community,community/calcurse,
terminus-font,4.48 1 ,https://github.com/dylanaraps/community,community/terminus-font,
lsd,0.18.0 1,https://github.com/dylanaraps/community,community/lsd,
sshfs,3.7.1 1,https://github.com/dylanaraps/community,community/sshfs,
libedit,20191231-3.1 1,https://github.com/dylanaraps/community,community/libedit,
dosbox,0.74-3 1,https://github.com/dylanaraps/community,community/dosbox,
yarn,1.22.10 1,https://github.com/dylanaraps/community,community/yarn,
glorytun,0.3.4 1,https://github.com/dylanaraps/community,community/glorytun,
croc,8.6.6 1,https://github.com/dylanaraps/community,community/croc,
iputils,20200821 1 ,https://github.com/dylanaraps/community,community/iputils,
qt5-x11extras,5.15.2 1  ,https://github.com/dylanaraps/community,community/qt5-x11extras,
vcsh,1.20151229 1,https://github.com/dylanaraps/community,community/vcsh,
kfc,0.1.2 1,https://github.com/dylanaraps/community,community/kfc,
sxiv,26 2,https://github.com/dylanaraps/community,community/sxiv,
cryptsetup,2.3.4 1,https://github.com/dylanaraps/community,community/cryptsetup,
emacs,27.1 1,https://github.com/dylanaraps/community,community/emacs,
lua,5.4.1 1 ,https://github.com/dylanaraps/community,community/lua,
bash,5.0.p18 1,https://github.com/dylanaraps/community,community/bash,
discount,2.2.7 1 ,https://github.com/dylanaraps/community,community/discount,
tiv,1.1.0 1,https://github.com/dylanaraps/community,community/tiv,
libgcrypt,1.8.7 1 ,https://github.com/dylanaraps/community,community/libgcrypt,
tty-clock,2.3 1 ,https://github.com/dylanaraps/community,community/tty-clock,
azpainter,2.1.6 1 ,https://github.com/dylanaraps/community,community/azpainter,
tcc,0.9.27 1,https://github.com/dylanaraps/community,community/tcc,
spotifyd,0.2.24 7,https://github.com/dylanaraps/community,community/spotifyd,
freerdp,2.2.0 1,https://github.com/dylanaraps/community,community/freerdp,
htop,3.0.2 1,https://github.com/dylanaraps/community,community/htop,
procs,0.10.10 1,https://github.com/dylanaraps/community,community/procs,
gst-plugins-base,1.18.1 1 ,https://github.com/dylanaraps/community,community/gst-plugins-base,
os-prober,1.77 1 ,https://github.com/dylanaraps/community,community/os-prober,
xtrlock,2.13 1,https://github.com/dylanaraps/community,community/xtrlock,
s6,2.9.2.0 1,https://github.com/dylanaraps/community,community/s6,
diffutils,3.7 1,https://github.com/dylanaraps/community,community/diffutils,
usbutils,013 1,https://github.com/dylanaraps/community,community/usbutils,
openvpn,2.4.9 1 ,https://github.com/dylanaraps/community,community/openvpn,
btpd,0.16 1 ,https://github.com/dylanaraps/community,community/btpd,
bubblewrap,0.4.1 1,https://github.com/dylanaraps/community,community/bubblewrap,
tea,0.5.0 1,https://github.com/dylanaraps/community,community/tea,
shellcheck-bin,0.7.1 1,https://github.com/dylanaraps/community,community/shellcheck-bin,
rtorrent,0.9.8 1,https://github.com/dylanaraps/community,community/rtorrent,
herbe,1.0.0 1 ,https://github.com/dylanaraps/community,community/herbe,
kakoune,2020.09.01 1,https://github.com/dylanaraps/community,community/kakoune,
pciutils,3.7.0 1 ,https://github.com/dylanaraps/community,community/pciutils,
dwm,6.2 1,https://github.com/dylanaraps/community,community/dwm,
curlpp,0.8.1 1,https://github.com/dylanaraps/community,community/curlpp,
pkcs11-helper,1.26.0 1 ,https://github.com/dylanaraps/community,community/pkcs11-helper,
tcl,8.6.10 2 ,https://github.com/dylanaraps/community,community/tcl,
openjpeg2,2.3.1 1 ,https://github.com/dylanaraps/community,community/openjpeg2,
ntfs-3g,2017.3.23 2 ,https://github.com/dylanaraps/community,community/ntfs-3g,
libmupdf,1.18.0 2,https://github.com/dylanaraps/community,community/libmupdf,
gron-git,git 1,https://github.com/dylanaraps/community,community/gron-git,
rxvt-unicode,9.22 2,https://github.com/dylanaraps/community,community/rxvt-unicode,
qt5-svg,5.15.2 1  ,https://github.com/dylanaraps/community,community/qt5-svg,
patch,2.7.6 1,https://github.com/dylanaraps/community,community/patch,
isync,1.3.3 1,https://github.com/dylanaraps/community,community/isync,
procps-ng,3.3.16 1,https://github.com/dylanaraps/community,community/procps-ng,
kmod,27 1,https://github.com/dylanaraps/community,community/kmod,
9base,git 1,https://github.com/dylanaraps/community,community/9base,
qt5-webchannel,5.15.2 1  ,https://github.com/dylanaraps/community,community/qt5-webchannel,
ccls,0.20190823.6 1,https://github.com/dylanaraps/community,community/ccls,
skalibs,2.9.3.0 1,https://github.com/dylanaraps/community,community/skalibs,
surf,2.0 1 ,https://github.com/dylanaraps/community,community/surf,
tabbed,0.6 1,https://github.com/dylanaraps/community,community/tabbed,
gnupg2,2.2.25 1 ,https://github.com/dylanaraps/community,community/gnupg2,
flac,1.3.3 1,https://github.com/dylanaraps/community,community/flac,
age,1.0.0-beta5 1,https://github.com/dylanaraps/community,community/age,
giblib,1.2.4 1,https://github.com/dylanaraps/community,community/giblib,
golangci-lint-bin,1.28.3 1,https://github.com/dylanaraps/community,community/golangci-lint-bin,
tor,0.4.4.6 1,https://github.com/dylanaraps/community,community/tor,
xssstate,1.1 2,https://github.com/dylanaraps/community,community/xssstate,
irssi,1.2.2 2,https://github.com/dylanaraps/community,community/irssi,
unifont,13.0.03 1,https://github.com/dylanaraps/community,community/unifont,
openntpd,6.2p3 1,https://github.com/dylanaraps/community,community/openntpd,
zathura-pdf-poppler,0.3.0 2,https://github.com/dylanaraps/community,community/zathura-pdf-poppler,
sdl,1.2.15 1,https://github.com/dylanaraps/community,community/sdl,
runit,2.1.2 1,https://github.com/dylanaraps/community,community/runit,
mpd,0.22.3 1,https://github.com/dylanaraps/community,community/mpd,
gawk,5.1.0 1,https://github.com/dylanaraps/community,community/gawk,
zathura,0.4.7 1,https://github.com/dylanaraps/community,community/zathura,
mpc,0.33 1 ,https://github.com/dylanaraps/community,community/mpc,
birch,git 1 ,https://github.com/dylanaraps/community,community/birch,
keyutils,1.6.3 1,https://github.com/dylanaraps/community,community/keyutils,
feh,3.5 1,https://github.com/dylanaraps/community,community/feh,
iproute2,5.8.0 1 ,https://github.com/dylanaraps/community,community/iproute2,
osh,0.8.4 1,https://github.com/dylanaraps/community,community/osh,
rpcsvc-proto,1.4.2 1,https://github.com/dylanaraps/community,community/rpcsvc-proto,
mpdas,0.4.5 2,https://github.com/dylanaraps/community,community/mpdas,
harfbuzz-icu,2.7.2 1 ,https://github.com/dylanaraps/community,community/harfbuzz-icu,
gsl,2.6 1,https://github.com/dylanaraps/community,community/gsl,
qemu,5.1.0 2,https://github.com/dylanaraps/community,community/qemu,
mercurial,5.5.1 1,https://github.com/dylanaraps/community,community/mercurial,
screen,4.8.0 1 ,https://github.com/dylanaraps/community,community/screen,
hexyl,0.8.0 1,https://github.com/dylanaraps/community,community/hexyl,
graphviz,2.44.1 1,https://github.com/dylanaraps/community,community/graphviz,
parted,3.3 2,https://github.com/dylanaraps/community,community/parted,
catclock-git,git 1,https://github.com/dylanaraps/community,community/catclock-git,
font-awesome-otf,5.15.1 1 ,https://github.com/dylanaraps/community,community/font-awesome-otf,
libsodium,1.0.18 1,https://github.com/dylanaraps/community,community/libsodium,
jbig2dec,0.19 1,https://github.com/dylanaraps/community,community/jbig2dec,
asciinema,2.0.2 2,https://github.com/dylanaraps/community,community/asciinema,
pinentry-dmenu,0.1.1 1 ,https://github.com/dylanaraps/community,community/pinentry-dmenu,
ghc-bin,8.10.2 1,https://github.com/dylanaraps/community,community/ghc-bin,
autoconf,2.69 2,https://github.com/dylanaraps/community,community/autoconf,
sinit,1.1 1 ,https://github.com/dylanaraps/community,community/sinit,
brillo,1.4.9 1,https://github.com/dylanaraps/community,community/brillo,
pptp,1.10.0 1,https://github.com/dylanaraps/community,community/pptp,
iosevka-nerd-fonts,2.1.0 2,https://github.com/dylanaraps/community,community/iosevka-nerd-fonts,
xcompmgr,1.1.8 1,https://github.com/dylanaraps/community,community/xcompmgr,
fff,2.2 1,https://github.com/dylanaraps/community,community/fff,
nawk-git,20180827 1 ,https://github.com/dylanaraps/community,community/nawk-git,
tmux,3.1c 1,https://github.com/dylanaraps/community,community/tmux,
dvtm,0.15 1,https://github.com/dylanaraps/community,community/dvtm,
sc-im,0.7.0 1 ,https://github.com/dylanaraps/community,community/sc-im,
lesstif,0.95.2 1,https://github.com/dylanaraps/community,community/lesstif,
gumbo-parser,0.10.1 1,https://github.com/dylanaraps/community,community/gumbo-parser,
dolphin-emu,5.0.12247 1,https://github.com/dylanaraps/community,community/dolphin-emu,
libsixel,1.8.6 1,https://github.com/dylanaraps/community,community/libsixel,
xmodmap,1.0.10 1,https://github.com/dylanaraps/community,community/xmodmap,
zathura-pdf-mupdf,0.3.6 3,https://github.com/dylanaraps/community,community/zathura-pdf-mupdf,
wyebadblock,git 1,https://github.com/dylanaraps/community,community/wyebadblock,
libtasn1,4.16.0 1,https://github.com/dylanaraps/community,community/libtasn1,
abduco,0.6 1,https://github.com/dylanaraps/community,community/abduco,
gc,8.0.4 1,https://github.com/dylanaraps/community,community/gc,
github-cli,1.2.1 1,https://github.com/dylanaraps/community,community/github-cli,
dash,0.5.11.2 1,https://github.com/dylanaraps/community,community/dash,
bim,2.6.0 1,https://github.com/dylanaraps/community,community/bim,
xwm,0.1.2 1,https://github.com/dylanaraps/community,community/xwm,
qrencode,4.1.1 1,https://github.com/dylanaraps/community,community/qrencode,
cyrus-sasl,2.1.27 3,https://github.com/dylanaraps/community,community/cyrus-sasl,
transmission,3.00 1 ,https://github.com/dylanaraps/community,community/transmission,
goimports,git 1,https://github.com/dylanaraps/community,community/goimports,
pcre2,10.35 1 ,https://github.com/dylanaraps/community,community/pcre2,
youtube-dl,2020.11.26 1,https://github.com/dylanaraps/community,community/youtube-dl,
bdftopcf,1.1 1 ,https://github.com/dylanaraps/community,community/bdftopcf,
libevent,2.1.12 1,https://github.com/dylanaraps/community,community/libevent,
bat,0.17.0 1,https://github.com/dylanaraps/community,community/bat,
nnn,3.5 1,https://github.com/dylanaraps/community,community/nnn,
bandwhich,0.20.0 1,https://github.com/dylanaraps/community,community/bandwhich,
gstreamer,1.18.1 1 ,https://github.com/dylanaraps/community,community/gstreamer,
pcre,8.44 1 ,https://github.com/dylanaraps/community,community/pcre,
rage,0.4.0 1,https://github.com/dylanaraps/community,community/rage,
cloc,1.88 1,https://github.com/dylanaraps/community,community/cloc,
bspwm,0.9.10 1,https://github.com/dylanaraps/community,community/bspwm,
libgit2,1.1.0 1,https://github.com/dylanaraps/community,community/libgit2,
seatd,0.4.0 1 ,https://github.com/dylanaraps/community,community/seatd,
font-awesome-ttf,5.15.1 1 ,https://github.com/dylanaraps/community,community/font-awesome-ttf,
luajit,2.0.5 2,https://github.com/dylanaraps/community,community/luajit,
lemonbar,1.4 1,https://github.com/dylanaraps/community,community/lemonbar,
zzz,1 1 ,https://github.com/dylanaraps/community,community/zzz,
fdm,2.0 1 ,https://github.com/dylanaraps/community,community/fdm,
oksh,6.8.1 1,https://github.com/dylanaraps/community,community/oksh,
secret,0.11 2,https://github.com/dylanaraps/community,community/secret,
mblaze,1.0 1,https://github.com/dylanaraps/community,community/mblaze,
sls,0.2.0 1,https://github.com/dylanaraps/community,community/sls,
es,0.9.1 1,https://github.com/dylanaraps/community,community/es,
mutt,2.0.1 1,https://github.com/dylanaraps/community,community/mutt,
nvme-cli,1.12 1,https://github.com/dylanaraps/community,community/nvme-cli,
gt5,1.4.0 4,https://github.com/dylanaraps/community,community/gt5,
xcb-util-xrm,1.3 1,https://github.com/dylanaraps/community,community/xcb-util-xrm,
socat,1.7.3.4 2,https://github.com/dylanaraps/community,community/socat,
fltk,1.3.5 1,https://github.com/dylanaraps/community,community/fltk,
megatools,1.10.3 1,https://github.com/dylanaraps/community,community/megatools,
djvulibre,3.5.27 1,https://github.com/dylanaraps/community,community/djvulibre,
iptables,1.8.5 1 ,https://github.com/dylanaraps/community,community/iptables,
glow-bin,1.2.1 1,https://github.com/dylanaraps/community,community/glow-bin,
ncdu,1.15.1 1,https://github.com/dylanaraps/community,community/ncdu,
man-pages-posix,2017a 1,https://github.com/dylanaraps/community,community/man-pages-posix,
nmap,7.91 1 ,https://github.com/dylanaraps/community,community/nmap,
libtorrent,0.13.8 1,https://github.com/dylanaraps/community,community/libtorrent,
zsh,5.8 1,https://github.com/dylanaraps/community,community/zsh,
jq,1.6 2,https://github.com/dylanaraps/community,community/jq,
ladspa,1.15 1,https://github.com/dylanaraps/community,community/ladspa,
wireguard-tools,1.0.20200827 1,https://github.com/dylanaraps/community,community/wireguard-tools,
poppler,20.11.0 1,https://github.com/dylanaraps/community,community/poppler,
neovim,0.4.4 1,https://github.com/dylanaraps/community,community/neovim,
slock,1.4 1,https://github.com/dylanaraps/community,community/slock,
neatvi,08 0,https://github.com/dylanaraps/community,community/neatvi,
totp,0.1 1,https://github.com/dylanaraps/community,community/totp,
sdl2,2.0.12 1,https://github.com/dylanaraps/community,community/sdl2,
fftw,3.3.8 1,https://github.com/dylanaraps/community,community/fftw,
xkb-switch,1.6.0 1,https://github.com/dylanaraps/community,community/xkb-switch,
libburn,1.5.2.pl01 1 ,https://github.com/dylanaraps/community,community/libburn,
netsurf-fb,3.10 1,https://github.com/dylanaraps/community,community/netsurf-fb,
shinit,1.0.0 1 ,https://github.com/dylanaraps/community,community/shinit,
libmad,0.15.1b 1,https://github.com/dylanaraps/community,community/libmad,
libtirpc,1.2.6 1,https://github.com/dylanaraps/community,community/libtirpc,
bind,9.17.6 1,https://github.com/dylanaraps/community,community/bind,
msmtp,1.8.13 1,https://github.com/dylanaraps/community,community/msmtp,
libusb,1.0.23 1,https://github.com/dylanaraps/community,community/libusb,
qpdf,10.0.4 1 ,https://github.com/dylanaraps/community,community/qpdf,
yajl,2.1.0 1,https://github.com/dylanaraps/community,community/yajl,
libcap,2.45 1 ,https://github.com/dylanaraps/community,community/libcap,
ripgrep,12.1.1 1,https://github.com/dylanaraps/community,community/ripgrep,
tcpdump,4.9.3 1,https://github.com/dylanaraps/community,community/tcpdump,
bit-bin,0.9.11 1,https://github.com/dylanaraps/community,community/bit-bin,
pfetch,0.6.0 1,https://github.com/dylanaraps/community,community/pfetch,
dsp,1.7 1,https://github.com/dylanaraps/community,community/dsp,
sfeed_curses,0.9.5 1,https://github.com/dylanaraps/community,community/sfeed_curses,
mawk,1.3.4-20200120 0,https://github.com/dylanaraps/community,community/mawk,
imagemagick,7.0.10-41 1,https://github.com/dylanaraps/community,community/imagemagick,
findutils,4.7.0 1 ,https://github.com/dylanaraps/community,community/findutils,
fish,3.1.2 1,https://github.com/dylanaraps/community,community/fish,
viper-browser,git 1,https://github.com/dylanaraps/community,community/viper-browser,
aerc,git 2 ,https://github.com/dylanaraps/community,community/aerc,
sane,1.0.31 1 ,https://github.com/dylanaraps/community,community/sane,
caddy,2.2.1 1,https://github.com/dylanaraps/community,community/caddy,
libsndfile,1.0.30 1,https://github.com/dylanaraps/community,community/libsndfile,
links2,2.21.0 1,https://github.com/dylanaraps/community,community/links2,
bottom,0.5.2 1,https://github.com/dylanaraps/community,community/bottom,
libev,4.33 1,https://github.com/dylanaraps/community,community/libev,
cups,2.3.3 1 ,https://github.com/dylanaraps/community,community/cups,
tuitube,git 8,https://github.com/dylanaraps/community,community/tuitube,
s6-linux-init,1.0.5.1 1,https://github.com/dylanaraps/community,community/s6-linux-init,
picom,8.2 1,https://github.com/dylanaraps/community,community/picom,
ruby,2.7.2 1,https://github.com/dylanaraps/community,community/ruby,
tdb,1.4.3 1 ,https://github.com/dylanaraps/community,community/tdb,
fzf,0.24.3 1,https://github.com/dylanaraps/community,community/fzf,
lilo,24.2 2,https://github.com/dylanaraps/community,community/lilo,
cfm,0.6.6 3,https://github.com/dylanaraps/community,community/cfm,
automake,1.16.3 1,https://github.com/dylanaraps/community,community/automake,
restic,0.11.0 1,https://github.com/dylanaraps/community,community/restic,
icu,68.1 1 ,https://github.com/dylanaraps/community,community/icu,
